text_1,text_2,label_1,label_2,label_3,avg_score
"She doted on the Assyrians , governors and rulers , her neighbors , clothed most gorgeously , horsemen riding on horses , all of them desirable young men .","Impudently prostituting herself to the children of the Assyrians , the princes , and rulers that came to her , clothed with divers colours , to the horsemen that rode upon horses , and to young men all of great beauty .",2,2,3,2.3333333333333335
"and Hashabiah , and with him Isaiah of the sons of Merari , his brethren and their sons , twenty ;","And Hasabias , and with him Isaias of the sons of Merari , and his brethren , and his sons twenty .",5,3,3,3.6666666666666665
"For God so loved the world , that he gave his one and only Son , that whoever believes in him should not perish , but have eternal life .","For God so loved the world , as to give his only begotten Son ; that whosoever believeth in him , may not perish , but may have life everlasting .",1,3,4,2.6666666666666665
"They said therefore unto him , Who art thou ? Jesus said unto them , Even that which I have also spoken unto you from the beginning .","They said therefore to him , `` Who are you ? '' Jesus said to them , `` Just what I have been saying to you from the beginning .",3,3,5,3.6666666666666665
"From the day when I first had knowledge of you , you have gone against the word of the Lord .",Ye have been rebellious against Jehovah from the day that I knew you .,3,2,3,2.6666666666666665
"They come from a far country , from the farthest part of heaven , even the Lord and the instruments of his wrath , with destruction for all the land .","They come from a far country , from the end of the heavensвЂ”Jehovah , and the weapons of his indignationвЂ”to destroy the whole land .",4,2,4,3.3333333333333335
"He questioned him with many words , but he gave no answers .","and was questioning him in many words , and he answered him nothing .",4,1,3,2.6666666666666665
"saying , I will declare thy name to my brethren ; in midst of assembly will I sing thy praises .",I will declare thy name to my brethren ; in the midst of the church will I praise thee .,4,3,4,3.6666666666666665
"A curse on the man who gave the news to my father , saying , You have a male child ; making him very glad .","Cursed be the man that brought the tidings to my father , saying : A man child is born to thee : and made him greatly rejoice .",5,4,4,4.333333333333333
"The Pharisees therefore said to him , `` You testify about yourself . Your testimony is not valid . ''","So the Pharisees said to him , The witness you give is about yourself : your witness is not true .",4,3,5,4.0
"And the kings of the earth , and the princes , and the chief captains , and the rich , and the strong , and every bondman and freeman , hid themselves in the caves and in the rocks of the mountains ;","And the kings of the earth , and the great , and the chiliarchs , and the rich , and the strong , and every bondman and freeman , hid themselves in the caves and in the rocks of the mountains ;",3,4,2,3.0
"For the lips of a strange woman drop honey , And her mouth is smoother than oil :","For the lips of a strange woman drop honey , And smoother than oil her mouth ,",3,5,5,4.333333333333333
"Then the Pharisees said to them , Have you , like the others , been given false ideas ?","The Pharisees therefore answered them , Are ye also deceived ?",4,5,2,3.6666666666666665
"Then he said , I have something to say to you . And she said , Say on .","And he said , I have something to say to thee . And she said , Speak .",4,5,5,4.666666666666667
"And one of the sons of Joiada , the son of Eliashib the high priest , was son-in-law to Sanballat the Horonite : therefore I chased him from me .","And one of the sons of Joiada the son of Eliasib the high priest , was son in law to Sanaballat the Horonite , and I drove him from me .",2,3,3,2.6666666666666665
"And he took up his parable , and said , Balaam the son of Beor saith , and the man of opened eye saith ,","He took up his parable and said : Balaam the son of Beor hath said : The man hath said , whose eye ire stopped up :",3,3,5,3.6666666666666665
"I said to Yahweh , `` You are my God . '' Listen to the cry of my petitions , Yahweh .","I have said to the Lord , You are my God : give ear , O Lord , to the voice of my prayer .",2,3,2,2.3333333333333335
"`` 'You shall count off seven Sabbaths of years , seven times seven years ; and there shall be to you the days of seven Sabbaths of years , even forty-nine years .","And let seven Sabbaths of years be numbered to you , seven times seven years ; even the days of seven Sabbaths of years , that is forty-nine years ;",5,2,2,3.0
The just eateth and filleth his soul : but the belly of the wicked is never to be filled .,"The righteous is eating to the satiety of his soul , And the belly of the wicked lacketh !",3,1,5,3.0
"Beautiful in elevation , the joy of the whole earth , is Mount Zion , on the north sides , the city of the great King .","Beautiful elevation , A joy of all the land , Mount Zion , The sides of the north , the city of a great king .",4,5,3,4.0
"And he made the staves of acacia-wood , and overlaid them with copper .","and he maketh the staves of shittim wood , and overlayeth them with brass ;",3,3,3,3.0
"Son of man , behold , they of the house of Israel say , The vision that he seeth is for many days to come , and he prophesieth of times that are far off .","`Son of man , lo , the house of Israel are saying , The vision that he is seeing for many days , and of times far off he is prophesying ,",4,4,3,3.6666666666666665
